Hsz-NFKB1,2000,1000,T138445-NFKB1,"p1@NFKB1"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
616,T072974,533,0.2653,p5@GRAMD1A,57655,29305,,GRAMD1A,"GRAM domain containing 1A","gene with protein product"
617,T194348,531,0.2646,p3@UBQLN1,29979,12508,,UBQLN1,"ubiquilin 1","gene with protein product"
618,T082124,530,0.2633,p2@PRPF3,9129,17348,O43395,PRPF3,"pre-mRNA processing factor 3","gene with protein product"
619,T118873,527,0.2631,p7@ARPC2,10109,705,,ARPC2,"actin related protein 2/3 complex subunit 2","gene with protein product"
620,T083884,527,0.2630,p1@EFHD2,79180,28670,"C9JTI6,Q96C19",EFHD2,"EF-hand domain family member D2","gene with protein product"
621,T112038,527,0.2623,p3@SFT2D3,84826,28767,Q587I9,SFT2D3,"SFT2 domain containing 3","gene with protein product"
622,T156810,527,0.2622,p1@MCTP1,79772,26183,"D6RA42,D6R8Z9",MCTP1,"multiple C2 and transmembrane domain containing 1","gene with protein product"
623,T134001,525,0.2620,p3@ZCWPW2,152098,23574,,ZCWPW2,"zinc finger CW-type and PWWP domain containing 2","gene with protein product"
624,T148884,525,0.2617,p1@SEC24A,10802,10703,O95486,SEC24A,"SEC24 homolog A, COPII coat complex component","gene with protein product"
625,T004509,525,0.2608,p4@KLF6,1316,2235,,KLF6,"Kruppel like factor 6","gene with protein product"
626,T088306,523,0.2606,p1@PPP1R15B,84919,14951,"F5H5C9,Q5SWA1",PPP1R15B,"protein phosphatase 1 regulatory subunit 15B","gene with protein product"
627,T119586,522,0.2596,p7@DOCK10,55619,23479,,DOCK10,"dedicator of cytokinesis 10","gene with protein product"
628,T147960,521,0.2587,p14@TNFAIP8,25816,17260,O95379,TNFAIP8,"TNF alpha induced protein 8","gene with protein product"
629,T190925,515,0.2561,p4@SLC2A6,11182,11011,,SLC2A6,"solute carrier family 2 member 6","gene with protein product"
630,T086137,514,0.2555,p1@ABL2,27,77,,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase","gene with protein product"
631,T076195,514,0.2552,p3@TICAM1,148022,18348,Q8IUC6,TICAM1,"toll like receptor adaptor molecule 1","gene with protein product"
632,T134623,510,0.2542,p1@EIF1B,10289,30792,"O60739,Q6FG85",EIF1B,"eukaryotic translation initiation factor 1B","gene with protein product"
633,T101853,511,0.2541,p1@ZNFX1,57169,29271,"Q5JXR5,Q9P2E3,E7ESE4",ZNFX1,"zinc finger NFX1-type containing 1","gene with protein product"
634,T005647,506,0.2514,p1@PFKFB3,5209,8874,Q16875,PFKFB3,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3","gene with protein product"
635,T028007,505,0.2511,p2@LEMD3,23592,28887,,LEMD3,"LEM domain containing 3","gene with protein product"
636,T112908,501,0.2495,p5@ZEB2,9839,14881,Q9P0F4,ZEB2,"zinc finger E-box binding homeobox 2","gene with protein product"
637,T107410,501,0.2491,p5@MN1,4330,7180,Q10571,MN1,"MN1 proto-oncogene, transcriptional regulator","gene with protein product"
638,T161485,499,0.2485,p2@WTAP,9589,16846,"Q15007,Q5TCL9",WTAP,"Wilms tumor 1 associated protein","gene with protein product"
639,T164753,499,0.2484,p5@TAPBP,6892,11566,,TAPBP,"TAP binding protein","gene with protein product"
640,T083518,498,0.2483,p33@LMNA,4000,6636,P02545,LMNA,"lamin A/C","gene with protein product"
641,T173641,495,0.2466,p18@ITGB8,3696,6163,B4DHD4,ITGB8,"integrin subunit beta 8","gene with protein product"
642,T126374,496,0.2463,p2@ADAM17,6868,195,"E7EUI5,A6H8L4",ADAM17,"ADAM metallopeptidase domain 17","gene with protein product"
643,T137240,493,0.2455,p13@FOXP1,27086,3823,C9J5T4,FOXP1,"forkhead box P1","gene with protein product"
644,T119823,493,0.2455,p1@PID1,55022,26084,F5H314,PID1,"phosphotyrosine interaction domain containing 1","gene with protein product"
645,T130351,493,0.2454,p9@TSC22D2,9819,29095,O75157,TSC22D2,"TSC22 domain family member 2","gene with protein product"
646,T116268,492,0.2451,p1@ITGAV,3685,6150,"P06756,B4DYQ7,B7ZLX0",ITGAV,"integrin subunit alpha V","gene with protein product"
647,T172865,489,0.2439,p7@PRKAG2,51422,9386,,PRKAG2,"protein kinase AMP-activated non-catalytic subunit gamma 2","gene with protein product"
648,T150774,491,0.2436,p5@C5orf62,85027,30248,Q9BZL3,SMIM3,"small integral membrane protein 3","gene with protein product"
649,T022795,490,0.2432,p1@DUSP16,80824,17909,Q9BY84,DUSP16,"dual specificity phosphatase 16","gene with protein product"
650,T156134,489,0.2430,p6@ZFYVE16,9765,20756,Q7Z3T8,ZFYVE16,"zinc finger FYVE-type containing 16","gene with protein product"
651,T162464,487,0.2424,p3@E2F3,1871,3115,Q68DT0,E2F3,"E2F transcription factor 3","gene with protein product"
652,T047387,484,0.2408,p35@AKAP13,11214,371,,AKAP13,"A-kinase anchoring protein 13","gene with protein product"
653,T069459,483,0.2408,p1@ICAM1,3383,5344,E7ESS4,ICAM1,"intercellular adhesion molecule 1","gene with protein product"
654,T083093,483,0.2403,p3@ADAR,103,225,"P55265,A2IBT1",ADAR,"adenosine deaminase, RNA specific","gene with protein product"
655,T162466,483,0.2402,p10@E2F3,1871,3115,Q68DT0,E2F3,"E2F transcription factor 3","gene with protein product"
656,T091143,478,0.2379,p3@IRF2BP2,359948,21729,,IRF2BP2,"interferon regulatory factor 2 binding protein 2","gene with protein product"
657,T182353,476,0.2373,p6@PARP10,84875,25895,E9PPU2,PARP10,"poly(ADP-ribose) polymerase family member 10","gene with protein product"
658,T153036,475,0.2364,p1@SQSTM1,8878,11280,"C9J6J8,E7ERP8,E3W990",SQSTM1,"sequestosome 1","gene with protein product"
659,T105206,473,0.2353,p7@ETS2,2114,3489,P15036,ETS2,"ETS proto-oncogene 2, transcription factor","gene with protein product"
660,T135774,470,0.2343,p5@BHLHE40,8553,1046,"O14503,Q6IB83",BHLHE40,"basic helix-loop-helix family member e40","gene with protein product"
661,T003107,470,0.2342,p6@VIM,7431,12692,,VIM,vimentin,"gene with protein product"
662,T137985,469,0.2337,p2@ST3GAL6,10402,18080,"C9JWI9,F2Z2F4,Q9Y274",ST3GAL6,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6","gene with protein product"
663,T150399,469,0.2333,p1@ADRB2,154,286,P07550,ADRB2,"adrenoceptor beta 2","gene with protein product"
664,T035538,466,0.2317,p21@TNFAIP2,7127,11895,Q03169,TNFAIP2,"TNF alpha induced protein 2","gene with protein product"
665,T104446,465,0.2315,p1@BACH1,571,935,"O14867,Q6ICU0",BACH1,"BTB domain and CNC homolog 1","gene with protein product"
666,T074576,464,0.2308,p7@CCDC97,90324,28289,,CCDC97,"coiled-coil domain containing 97","gene with protein product"
667,T169789,460,0.2294,p1@DOCK4,9732,19192,Q8N1I0,DOCK4,"dedicator of cytokinesis 4","gene with protein product"
668,T081756,456,0.2271,p2@NOTCH2NL,388677,31862,,NOTCH2NL,"notch 2 N-terminal like","gene with protein product"
669,T123704,456,0.2269,p26@RTN4,57142,14085,,RTN4,"reticulon 4","gene with protein product"
670,T020118,455,0.2266,p1@DRAM1,55332,25645,B7Z4T0,DRAM1,"DNA damage regulated autophagy modulator 1","gene with protein product"
671,T120944,455,0.2263,p3@ATAD2B,54454,29230,E7EWW1,ATAD2B,"ATPase family, AAA domain containing 2B","gene with protein product"
672,T175168,451,0.2249,p14@ELMO1,9844,16286,C9JIW2,ELMO1,"engulfment and cell motility 1","gene with protein product"
673,T137819,450,0.2243,p4@SETD5,55209,25566,"Q9C0A6,C9JLA7",SETD5,"SET domain containing 5","gene with protein product"
674,T073392,449,0.2237,p1@NFKBID,84807,15671,Q8NI38,NFKBID,"NFKB inhibitor delta","gene with protein product"
675,T043876,450,0.2237,p1@PATL2,197135,33630,,PATL2,"PAT1 homolog 2","gene with protein product"
676,T096303,448,0.2228,p1@PDE4B,5142,8781,"Q07343,Q5TEK5",PDE4B,"phosphodiesterase 4B","gene with protein product"
677,T159101,447,0.2223,p1@PHACTR1,221692,20990,Q4VY13,PHACTR1,"phosphatase and actin regulator 1","gene with protein product"
678,T029117,444,0.2213,p7@GLIPR1,11010,17001,P48060,GLIPR1,"GLI pathogenesis related 1","gene with protein product"
679,T119388,445,0.2213,p3@SGPP2,130367,19953,Q8IWX5,SGPP2,"sphingosine-1-phosphate phosphatase 2","gene with protein product"
680,T035537,444,0.2211,p1@TNFAIP2,7127,11895,,TNFAIP2,"TNF alpha induced protein 2","gene with protein product"
681,T106423,444,0.2207,p4@CECR1,51816,1839,C9J716,CECR1,"cat eye syndrome chromosome region, candidate 1","gene with protein product"
682,T128828,437,0.2181,p2@ACAD9,28976,21497,"Q9H845,Q59FN3",ACAD9,"acyl-CoA dehydrogenase family member 9","gene with protein product"
683,T067507,438,0.2178,p2@SMAD7,4092,6773,O15105,SMAD7,"SMAD family member 7","gene with protein product"
684,T192735,438,0.2177,p1@UBAP1,51271,12461,,UBAP1,"ubiquitin associated protein 1","gene with protein product"
685,T033249,437,0.2172,p2@GTF2F2,2963,4653,,GTF2F2,"general transcription factor IIF subunit 2","gene with protein product"
686,T183211,434,0.2160,p2@PPP3CC,5533,9316,,PPP3CC,"protein phosphatase 3 catalytic subunit gamma","gene with protein product"
687,T040061,433,0.2157,p2@SRSF5,6430,10787,,SRSF5,"serine and arginine rich splicing factor 5","gene with protein product"
688,T014793,431,0.2146,p2@FNBP4,23360,19752,,FNBP4,"formin binding protein 4","gene with protein product"
689,T162748,430,0.2140,p1@C6orf62,81688,20998,Q9GZU0,C6orf62,"chromosome 6 open reading frame 62","gene with protein product"
690,T082537,425,0.2121,p7@S100A11,6282,10488,,S100A11,"S100 calcium binding protein A11","gene with protein product"
691,T053753,425,0.2115,p2@DHX38,9785,17211,B4DVG8,DHX38,"DEAH-box helicase 38","gene with protein product"
692,T153164,426,0.2114,p6@MGAT1,4245,7044,D6RAK2,MGAT1,"mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase","gene with protein product"
693,T161486,425,0.2113,p4@WTAP,9589,16846,"Q15007,Q5TCL9",WTAP,"Wilms tumor 1 associated protein","gene with protein product"
694,T000875,421,0.2095,p1@WDR37,22884,31406,E7EQ49,WDR37,"WD repeat domain 37","gene with protein product"
695,T084867,417,0.2080,p4@ATF6,22926,791,"A8K383,P18850",ATF6,"activating transcription factor 6","gene with protein product"
696,T096388,417,0.2074,p4@MIER1,57708,29657,Q8N108,MIER1,"MIER1 transcriptional regulator","gene with protein product"
697,T189451,416,0.2070,p9@NEK6,10783,7749,Q5TBG4,NEK6,"NIMA related kinase 6","gene with protein product"
698,T136141,407,0.2032,p2@EDEM1,9695,18967,,EDEM1,"ER degradation enhancing alpha-mannosidase like protein 1","gene with protein product"
699,T023725,408,0.2031,p1@CACNA2D4,93589,20202,,CACNA2D4,"calcium voltage-gated channel auxiliary subunit alpha2delta 4","gene with protein product"
700,T047378,406,0.2024,p27@AKAP13,11214,371,,AKAP13,"A-kinase anchoring protein 13","gene with protein product"
701,T167469,406,0.2020,p1@OGFRL1,79627,21378,Q5TC84,OGFRL1,"opioid growth factor receptor like 1","gene with protein product"
702,T108613,405,0.2017,p1@GGA1,26088,17842,"Q86YA9,B0QYR5,B0QYS4",GGA1,"golgi associated, gamma adaptin ear containing, ARF binding protein 1","gene with protein product"
703,T114020,404,0.2013,p2@TANK,10010,11562,"Q7Z4J6,Q92844",TANK,"TRAF family member associated NFKB activator","gene with protein product"
704,T044497,405,0.2013,p1@MAPK6,5597,6879,Q16659,MAPK6,"mitogen-activated protein kinase 6","gene with protein product"
705,T137239,404,0.2011,p82@FOXP1,27086,3823,C9J5T4,FOXP1,"forkhead box P1","gene with protein product"
706,T117182,404,0.2007,p1@CLK1,1195,2068,F8WBF5,CLK1,"CDC like kinase 1","gene with protein product"
707,T104713,401,0.1997,p7@IFNGR2,3460,5440,,IFNGR2,"interferon gamma receptor 2","gene with protein product"
708,T102661,400,0.1994,p1@GPCPD1,56261,26957,"E9PDI1,Q9NPB8",GPCPD1,"glycerophosphocholine phosphodiesterase 1","gene with protein product"
709,T019037,399,0.1988,p1@PCF11,51585,30097,E9PQF9,PCF11,"PCF11 cleavage and polyadenylation factor subunit","gene with protein product"
710,T068068,399,0.1986,p1@MALT1,10892,6819,Q9UDY8,MALT1,"MALT1 paracaspase","gene with protein product"
711,T008925,396,0.1968,p13@BIRC2,329,590,,BIRC2,"baculoviral IAP repeat containing 2","gene with protein product"
712,T024135,394,0.1957,p3@BCAT1,586,976,,BCAT1,"branched chain amino acid transaminase 1","gene with protein product"
713,T111919,392,0.1953,p6@BIN1,274,1052,,BIN1,"bridging integrator 1","gene with protein product"
714,T190403,390,0.1944,p14@FNBP1,23048,17069,,FNBP1,"formin binding protein 1","gene with protein product"
715,T187925,391,0.1939,p23@C9orf30,91283,23370,Q96H12,MSANTD3,"Myb/SANT DNA binding domain containing 3","gene with protein product"
716,T033655,388,0.1936,p1@PHF11,51131,17024,Q9UIL8,PHF11,"PHD finger protein 11","gene with protein product"
717,T058715,388,0.1934,p3@STAT5A,6776,11366,"Q59GY7,Q1KLZ6",STAT5A,"signal transducer and activator of transcription 5A","gene with protein product"
718,T061883,386,0.1922,p2@AMZ2P1,201283,26491,,AMZ2P1,"archaelysin family metallopeptidase 2 pseudogene 1",pseudogene
719,T163614,386,0.1922,p2@RIPK1,8737,10019,,RIPK1,"receptor interacting serine/threonine kinase 1","gene with protein product"
720,T195840,386,0.1920,p2@GLA,2717,4296,,GLA,"galactosidase alpha","gene with protein product"
721,T058091,384,0.1909,p4@RARA,5914,9864,B3KUX3,RARA,"retinoic acid receptor alpha","gene with protein product"
722,T120980,382,0.1901,p1@GPR35,2859,4492,"Q9HC97,A8K2J1,B2RA17",GPR35,"G protein-coupled receptor 35","gene with protein product"
723,T055698,381,0.1899,p1@SCARF1,8578,16820,Q14162,SCARF1,"scavenger receptor class F member 1","gene with protein product"
724,T196485,380,0.1896,p2@HCCS,3052,4837,P53701,HCCS,"holocytochrome c synthase","gene with protein product"
725,T186311,380,0.1892,p14@MSC,9242,7321,,MSC,musculin,"gene with protein product"
726,T163695,376,0.1877,p22@FLOT1,10211,3757,O75955,FLOT1,"flotillin 1","gene with protein product"
727,T034798,373,0.1858,p1@DNAJC3-AS1,,39808,,DNAJC3-AS1,"DNAJC3 antisense RNA 1 (head to head)","RNA, long non-coding"
728,T155138,371,0.1848,p2@SREK1,140890,17882,"Q8WXA9,B3KRJ9",SREK1,"splicing regulatory glutamic acid and lysine rich protein 1","gene with protein product"
729,T074253,370,0.1844,p2@ZBTB7A,51341,18078,,ZBTB7A,"zinc finger and BTB domain containing 7A","gene with protein product"
730,T124030,369,0.1839,p6@REL,5966,9954,Q04864,REL,"REL proto-oncogene, NF-kB subunit","gene with protein product"
731,T132223,369,0.1836,p9@B3GNT5,84002,15684,,B3GNT5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","gene with protein product"
732,T006978,368,0.1834,p1@C10orf11,83938,23405,A6NG64,C10orf11,"chromosome 10 open reading frame 11","gene with protein product"
733,T012490,368,0.1831,p5@TSG101,7251,15971,,TSG101,"tumor susceptibility 101","gene with protein product"
734,T133797,367,0.1830,p5@UBE2E2,7325,12478,F8WF15,UBE2E2,"ubiquitin conjugating enzyme E2 E2","gene with protein product"
735,T103856,367,0.1828,p1@SAMSN1,64092,10528,Q9NSI8,SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1","gene with protein product"
736,T133993,368,0.1827,p1@ZCWPW2,152098,23574,C9JFK0,ZCWPW2,"zinc finger CW-type and PWWP domain containing 2","gene with protein product"
737,T008622,368,0.1827,p1@PIK3AP1,118788,30034,"Q6ZUJ8,Q86YV3",PIK3AP1,"phosphoinositide-3-kinase adaptor protein 1","gene with protein product"
738,T097926,367,0.1827,p4@CCDC18,343099,30370,,CCDC18,"coiled-coil domain containing 18","gene with protein product"
739,T146392,367,0.1825,p2@COQ2,27235,25223,Q96H96,COQ2,"coenzyme Q2, polyprenyltransferase","gene with protein product"
740,T059458,366,0.1821,p2@FMNL1,752,1212,O95466,FMNL1,"formin like 1","gene with protein product"
741,T117825,365,0.1820,p1@PLEKHM3,389072,34006,"Q6ZWE6,C9J119",PLEKHM3,"pleckstrin homology domain containing M3","gene with protein product"
742,T112951,366,0.1818,p1@ZEB2,9839,14881,"F2Z2E9,F5H814",ZEB2,"zinc finger E-box binding homeobox 2","gene with protein product"
743,T185193,365,0.1814,p4@ST18,9705,18695,,ST18,"ST18, C2H2C-type zinc finger","gene with protein product"
744,T017023,364,0.1814,p3@RELA,5970,9955,Q04206,RELA,"RELA proto-oncogene, NF-kB subunit","gene with protein product"
745,T058959,364,0.1811,p3@TMEM106A,113277,28288,Q96A25,TMEM106A,"transmembrane protein 106A","gene with protein product"
746,T122371,361,0.1796,p8@FEZ2,9637,3660,,FEZ2,"fasciculation and elongation protein zeta 2","gene with protein product"
747,T052303,360,0.1791,p1@OGFOD1,55239,25585,F5GZ85,OGFOD1,"2-oxoglutarate and iron dependent oxygenase domain containing 1","gene with protein product"
748,T190198,359,0.1788,p3@DOLK,22845,23406,Q9UPQ8,DOLK,"dolichol kinase","gene with protein product"
749,T020203,358,0.1783,p4@OLR1,4973,8133,F5H7N8,OLR1,"oxidized low density lipoprotein receptor 1","gene with protein product"
750,T173182,357,0.1779,p2@DNAJB6,10049,14888,"C9JB42,F8WCZ4",DNAJB6,"DnaJ heat shock protein family (Hsp40) member B6","gene with protein product"
751,T028415,357,0.1775,p5@RAP1B,5908,9857,,RAP1B,"RAP1B, member of RAS oncogene family","gene with protein product"
752,T021710,355,0.1772,p2@TAOK3,51347,18133,F5H0M3,TAOK3,"TAO kinase 3","gene with protein product"
753,T107671,355,0.1766,p1@TBC1D10A,83874,23609,B3KXT8,TBC1D10A,"TBC1 domain family member 10A","gene with protein product"
754,T056118,354,0.1759,p3@MAPK7,5598,6880,C9JUK9,MAPK7,"mitogen-activated protein kinase 7","gene with protein product"
755,T019996,351,0.1751,p1@CLEC12A,160364,31713,"A8MVL9,Q5QGZ9",CLEC12A,"C-type lectin domain family 12 member A","gene with protein product"
756,T029794,351,0.1746,p1@CLEC4E,26253,14555,F8WFA1,CLEC4E,"C-type lectin domain family 4 member E","gene with protein product"
757,T064124,351,0.1745,p10@CYTH1,9267,9501,C9JG04,CYTH1,"cytohesin 1","gene with protein product"
758,T168320,349,0.1738,p22@PNRC1,10957,17278,,PNRC1,"proline rich nuclear receptor coactivator 1","gene with protein product"
759,T033521,349,0.1736,p2@LINC00441,,42778,,LINC00441,"long intergenic non-protein coding RNA 441","RNA, long non-coding"
760,T019844,348,0.1731,p8@MAML2,84441,16259,Q8IZL2,MAML2,"mastermind like transcriptional coactivator 2","gene with protein product"
761,T173659,347,0.1728,p7@ITGB8,3696,6163,P26012,ITGB8,"integrin subunit beta 8","gene with protein product"
762,T033248,345,0.1717,p3@GTF2F2,2963,4653,,GTF2F2,"general transcription factor IIF subunit 2","gene with protein product"
763,T004504,345,0.1717,p12@KLF6,1316,2235,,KLF6,"Kruppel like factor 6","gene with protein product"
764,T144323,345,0.1716,p4@CHIC2,26511,1935,Q9UKJ5,CHIC2,"cysteine rich hydrophobic domain 2","gene with protein product"
765,T007725,342,0.1700,p6@GLUD1,2746,4335,"E9KL48,P00367",GLUD1,"glutamate dehydrogenase 1","gene with protein product"
766,T146484,340,0.1694,p3@ARHGAP24,83478,25361,,ARHGAP24,"Rho GTPase activating protein 24","gene with protein product"
767,T151497,335,0.1668,p1@RNF145,153830,20853,"Q96MT1,A8K9Y9,Q8NDT8",RNF145,"ring finger protein 145","gene with protein product"
768,T103526,334,0.1667,p3@TPD52L2,7165,12007,,TPD52L2,"tumor protein D52 like 2","gene with protein product"
769,T133678,332,0.1655,p2@RAB5A,5868,9783,F8WCY6,RAB5A,"RAB5A, member RAS oncogene family","gene with protein product"
770,T017381,328,0.1631,p1@RBM4B,83759,28842,"E9PM61,E9PLB0,Q9BQ04",RBM4B,"RNA binding motif protein 4B","gene with protein product"
771,T192620,327,0.1627,p3@B4GALT1,2683,924,F5H0P7,B4GALT1,"beta-1,4-galactosyltransferase 1","gene with protein product"
772,T000056,327,0.1627,p1@COX15,1355,2263,Q7KZN9,COX15,"COX15, cytochrome c oxidase assembly homolog","gene with protein product"
773,T015202,326,0.1622,p1@LPXN,9404,14061,,LPXN,leupaxin,"gene with protein product"
774,T089648,325,0.1619,p13@ECE1,1889,3146,Q2Z2K8,ECE1,"endothelin converting enzyme 1","gene with protein product"
775,T021082,326,0.1619,p3@SH2B3,10019,29605,"Q9UQQ2,Q59H48",SH2B3,"SH2B adaptor protein 3","gene with protein product"
776,T016070,325,0.1619,p1@STX5,6811,11440,"F8W8Q9,E9PP18,E9PNU4,B4DKR0",STX5,"syntaxin 5","gene with protein product"
