Hs-TNF,2000,1000,T163956-TNF,"p1@TNF"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
645,T081697,551,0.2740,p36@PDE4DIP,9659,15580,E9PJ85,PDE4DIP,"phosphodiesterase 4D interacting protein","gene with protein product"
646,T159263,548,0.2735,p37@SGK1,6446,10810,,SGK1,"serum/glucocorticoid regulated kinase 1","gene with protein product"
647,T096305,549,0.2734,p3@PDE4B,5142,8781,B4DG71,PDE4B,"phosphodiesterase 4B","gene with protein product"
648,T185508,548,0.2724,p12@NSMAF,8439,8017,,NSMAF,"neutral sphingomyelinase activation associated factor","gene with protein product"
649,T022683,546,0.2716,p1@UBC,7316,12468,"F5H4D8,F5H7Y5,F5H041",UBC,"ubiquitin C","gene with protein product"
650,T089449,542,0.2701,p1@ATF3,467,785,P18847,ATF3,"activating transcription factor 3","gene with protein product"
651,T140044,541,0.2698,p10@MAML3,55534,16272,,MAML3,"mastermind like transcriptional coactivator 3","gene with protein product"
652,T135161,542,0.2695,p18@CCRL2,9034,1612,"B2R8C0,O00421",CCRL2,"C-C motif chemokine receptor like 2","gene with protein product"
653,T159249,536,0.2668,p12@SGK1,6446,10810,,SGK1,"serum/glucocorticoid regulated kinase 1","gene with protein product"
654,T076515,535,0.2660,p9@PPP1R15A,23645,14375,O75807,PPP1R15A,"protein phosphatase 1 regulatory subunit 15A","gene with protein product"
655,T024702,532,0.2648,p1@FGD4,121512,19125,B7Z493,FGD4,"FYVE, RhoGEF and PH domain containing 4","gene with protein product"
656,T180451,532,0.2642,p2@TATDN1,83940,24220,E5RGF2,TATDN1,"TatD DNase domain containing 1","gene with protein product"
657,T172215,530,0.2641,p12@ZYX,7791,13200,C9JJK5,ZYX,zyxin,"gene with protein product"
658,T000775,529,0.2633,p12@ITPRIP,85450,29370,Q8IWB1,ITPRIP,"inositol 1,4,5-trisphosphate receptor interacting protein","gene with protein product"
659,T135461,529,0.2629,p16@ITPR1,3708,6180,,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1","gene with protein product"
660,T116858,527,0.2625,p6@HECW2,57520,29853,,HECW2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2","gene with protein product"
661,T143447,527,0.2622,p34@RGS12,6002,9994,,RGS12,"regulator of G-protein signaling 12","gene with protein product"
662,T019963,523,0.2602,p1@GAS2L3,283431,27475,Q86XJ1,GAS2L3,"growth arrest specific 2 like 3","gene with protein product"
663,T062394,522,0.2600,p2@KCNJ2,3759,6263,P63252,KCNJ2,"potassium voltage-gated channel subfamily J member 2","gene with protein product"
664,T186223,522,0.2597,p15@NCOA2,10499,7669,E5RFN9,NCOA2,"nuclear receptor coactivator 2","gene with protein product"
665,T021709,521,0.2596,p6@TAOK3,51347,18133,F5H3L7,TAOK3,"TAO kinase 3","gene with protein product"
666,T168313,518,0.2580,p29@PNRC1,10957,17278,Q12796,PNRC1,"proline rich nuclear receptor coactivator 1","gene with protein product"
667,T117262,518,0.2580,p22@CFLAR,8837,1876,,CFLAR,"CASP8 and FADD like apoptosis regulator","gene with protein product"
668,T104810,517,0.2577,p2@KCNE1,3753,6240,P15382,KCNE1,"potassium voltage-gated channel subfamily E regulatory subunit 1","gene with protein product"
669,T126940,518,0.2576,p1@IRAK2,3656,6113,O43187,IRAK2,"interleukin 1 receptor associated kinase 2","gene with protein product"
670,T047375,517,0.2571,p6@AKAP13,11214,371,,AKAP13,"A-kinase anchoring protein 13","gene with protein product"
671,T033611,515,0.2570,p3@FNDC3A,22862,20296,G5E9X3,FNDC3A,"fibronectin type III domain containing 3A","gene with protein product"
672,T001172,512,0.2555,p32@ACSL5,51703,16526,A6GV77,ACSL5,"acyl-CoA synthetase long-chain family member 5","gene with protein product"
673,T129876,512,0.2552,p18@C3orf58,205428,28490,,C3orf58,"chromosome 3 open reading frame 58","gene with protein product"
674,T157770,510,0.2542,p1@AMD1,262,457,"A6NNH3,B4DZ60,Q5VXN4,P17707",AMD1,"adenosylmethionine decarboxylase 1","gene with protein product"
675,T009389,510,0.2536,p2@EIF4G2,1982,3297,,EIF4G2,"eukaryotic translation initiation factor 4 gamma 2","gene with protein product"
676,T022285,508,0.2532,p3@CLIP1,6249,10461,F5H270,CLIP1,"CAP-Gly domain containing linker protein 1","gene with protein product"
677,T179615,507,0.2524,p20@OXR1,55074,15822,C9JY63,OXR1,"oxidation resistance 1","gene with protein product"
678,T173056,506,0.2514,p2@INSIG1,3638,6083,O15503,INSIG1,"insulin induced gene 1","gene with protein product"
679,T138445,505,0.2511,p1@NFKB1,4790,7794,"D6RH30,D6RDI9",NFKB1,"nuclear factor kappa B subunit 1","gene with protein product"
680,T068395,504,0.2501,p3@SERPINB10,5273,8942,,SERPINB10,"serpin family B member 10","gene with protein product"
681,T089163,499,0.2484,p6@G0S2,50486,30229,Q6FGC8,G0S2,"G0/G1 switch 2","gene with protein product"
682,T145465,496,0.2473,p6@IL8,3576,6025,,CXCL8,"C-X-C motif chemokine ligand 8","gene with protein product"
683,T154253,496,0.2468,p5@ZNF131,7690,12915,,ZNF131,"zinc finger protein 131","gene with protein product"
684,T049708,496,0.2468,p8@LYRM1,57149,25074,O43325,LYRM1,"LYR motif containing 1","gene with protein product"
685,T001171,495,0.2468,p19@ACSL5,51703,16526,,ACSL5,"acyl-CoA synthetase long-chain family member 5","gene with protein product"
686,T075139,493,0.2452,p2@PLAUR,5329,9053,Q03405,PLAUR,"plasminogen activator, urokinase receptor","gene with protein product"
687,T164090,492,0.2447,p10@APOM,55937,13916,,APOM,"apolipoprotein M","gene with protein product"
688,T199010,492,0.2447,p3@SAT1,6303,10540,,SAT1,"spermidine/spermine N1-acetyltransferase 1","gene with protein product"
689,T145586,490,0.2445,p1@EREG,2069,3443,"O14944,B2RC66",EREG,epiregulin,"gene with protein product"
690,T153293,489,0.2436,p16@LRRC14B,389257,37268,,LRRC14B,"leucine rich repeat containing 14B","gene with protein product"
691,T110007,488,0.2433,p6@PIM3,415116,19310,Q86V86,PIM3,"Pim-3 proto-oncogene, serine/threonine kinase","gene with protein product"
692,T182342,488,0.2433,p23@GRINA,2907,4589,,GRINA,"glutamate ionotropic receptor NMDA type subunit associated protein 1","gene with protein product"
693,T021082,488,0.2431,p3@SH2B3,10019,29605,"Q9UQQ2,Q59H48",SH2B3,"SH2B adaptor protein 3","gene with protein product"
694,T159237,487,0.2430,p1@SGK1,6446,10810,E9PR89,SGK1,"serum/glucocorticoid regulated kinase 1","gene with protein product"
695,T004536,487,0.2425,p1@KLF6,1316,2235,E7ETR4,KLF6,"Kruppel like factor 6","gene with protein product"
696,T062452,486,0.2422,p6@C17orf49,124944,28737,,C17orf49,"chromosome 17 open reading frame 49","gene with protein product"
697,T024135,484,0.2413,p3@BCAT1,586,976,,BCAT1,"branched chain amino acid transaminase 1","gene with protein product"
698,T026036,483,0.2402,p4@NR4A1,3164,7980,,NR4A1,"nuclear receptor subfamily 4 group A member 1","gene with protein product"
699,T097989,480,0.2387,p13@DNTTIP2,30836,24013,,DNTTIP2,"deoxynucleotidyltransferase terminal interacting protein 2","gene with protein product"
700,T088643,476,0.2371,p15@RASSF5,83593,17609,Q8TEK8,RASSF5,"Ras association domain family member 5","gene with protein product"
701,T139929,473,0.2358,p6@CCRN4L,25819,14254,Q9UK39,NOCT,nocturnin,"gene with protein product"
702,T126371,472,0.2348,p3@ADAM17,6868,195,,ADAM17,"ADAM metallopeptidase domain 17","gene with protein product"
703,T199018,472,0.2348,p8@APOO,79135,28727,,APOO,"apolipoprotein O","gene with protein product"
704,T122264,470,0.2341,p2@RASGRP3,25780,14545,,RASGRP3,"RAS guanyl releasing protein 3","gene with protein product"
705,T037937,469,0.2333,p1@NFKBIA,4792,7797,"P25963,G3V3I4",NFKBIA,"NFKB inhibitor alpha","gene with protein product"
706,T179223,467,0.2329,p4@ZNF706,51123,24992,,ZNF706,"zinc finger protein 706","gene with protein product"
707,T032451,468,0.2326,p2@LINC00426,,42761,,LINC00426,"long intergenic non-protein coding RNA 426","RNA, long non-coding"
708,T129739,466,0.2324,p3@ATP1B3,483,806,C9JA36,ATP1B3,"ATPase Na+/K+ transporting subunit beta 3","gene with protein product"
709,T089162,465,0.2308,p4@G0S2,50486,30229,Q6FGC8,G0S2,"G0/G1 switch 2","gene with protein product"
710,T138450,462,0.2297,p8@NFKB1,4790,7794,,NFKB1,"nuclear factor kappa B subunit 1","gene with protein product"
711,T145469,460,0.2291,p7@IL8,3576,6025,,CXCL8,"C-X-C motif chemokine ligand 8","gene with protein product"
712,T124716,458,0.2283,p1@MXD1,4084,6761,F8WBI0,MXD1,"MAX dimerization protein 1","gene with protein product"
713,T198334,454,0.2261,p6@MECP2,4204,6990,,MECP2,"methyl-CpG binding protein 2","gene with protein product"
714,T040281,453,0.2251,p8@NUMB,8650,8060,,NUMB,"NUMB, endocytic adaptor protein","gene with protein product"
715,T033614,451,0.2249,p7@FNDC3A,22862,20296,,FNDC3A,"fibronectin type III domain containing 3A","gene with protein product"
716,T135159,451,0.2245,p2@CCRL2,9034,1612,O00421,CCRL2,"C-C motif chemokine receptor like 2","gene with protein product"
717,T065969,452,0.2244,p12@C18orf1,753,1224,"B3KNT9,E9PAY9,O15165",LDLRAD4,"low density lipoprotein receptor class A domain containing 4","gene with protein product"
718,T155354,449,0.2239,p2@TAF9,6880,11542,Q16594,TAF9,"TATA-box binding protein associated factor 9","gene with protein product"
719,T194833,448,0.2231,p5@NFIL3,4783,7787,Q16649,NFIL3,"nuclear factor, interleukin 3 regulated","gene with protein product"
720,T138562,447,0.2224,p7@SLC9B2,133308,25143,D6RGJ7,SLC9B2,"solute carrier family 9 member B2","gene with protein product"
721,T159234,444,0.2209,p27@SGK1,6446,10810,,SGK1,"serum/glucocorticoid regulated kinase 1","gene with protein product"
722,T117250,437,0.2182,p9@CFLAR,8837,1876,C9JV51,CFLAR,"CASP8 and FADD like apoptosis regulator","gene with protein product"
723,T129065,438,0.2181,p13@ATP2C1,27032,13211,"B7Z3X9,G3XAH8,P98194,B4E2Q0,B4DSW3",ATP2C1,"ATPase secretory pathway Ca2+ transporting 1","gene with protein product"
724,T117774,437,0.2174,p16@CREB1,1385,2345,F8W746,CREB1,"cAMP responsive element binding protein 1","gene with protein product"
725,T163339,432,0.2155,p4@SERPINB9,5272,8955,P50453,SERPINB9,"serpin family B member 9","gene with protein product"
726,T132204,431,0.2147,p6@B3GNT5,84002,15684,C9IYY0,B3GNT5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","gene with protein product"
727,T003123,427,0.2125,p19@VIM,7431,12692,,VIM,vimentin,"gene with protein product"
728,T133216,424,0.2114,p1@HES1,3280,5192,Q14469,HES1,"hes family bHLH transcription factor 1","gene with protein product"
729,T115975,422,0.2105,p10@SESTD1,91404,18379,"B3KTX3,Q86VW0",SESTD1,"SEC14 and spectrin domain containing 1","gene with protein product"
730,T117263,420,0.2099,p70@CFLAR,8837,1876,,CFLAR,"CASP8 and FADD like apoptosis regulator","gene with protein product"
731,T126872,421,0.2092,p8@NFKBIZ,64332,29805,,NFKBIZ,"NFKB inhibitor zeta","gene with protein product"
732,T079180,414,0.2067,p2@PEX11G,92960,20208,,PEX11G,"peroxisomal biogenesis factor 11 gamma","gene with protein product"
733,T159718,414,0.2062,p7@TNFAIP3,7128,11896,Q5PY18,TNFAIP3,"TNF alpha induced protein 3","gene with protein product"
734,T004407,414,0.2060,p10@CREM,1390,2352,Q96AG7,CREM,"cAMP responsive element modulator","gene with protein product"
735,T024308,413,0.2057,p1@STK38L,23012,17848,"B4E3J8,F5H7Z3,F5H0V1,F5H5E6",STK38L,"serine/threonine kinase 38 like","gene with protein product"
736,T177667,412,0.2055,p12@HGF,3082,4893,C9JS80,HGF,"hepatocyte growth factor","gene with protein product"
737,T031417,411,0.2047,p6@LINC00346,283487,27492,,LINC00346,"long intergenic non-protein coding RNA 346","RNA, long non-coding"
738,T040985,409,0.2038,p1@GTF2A1,2957,4646,,GTF2A1,"general transcription factor IIA subunit 1","gene with protein product"
739,T028927,408,0.2031,p7@THAP2,83591,20854,F8VW94,THAP2,"THAP domain containing 2","gene with protein product"
740,T167651,404,0.2017,p2@CD109,135228,21685,Q6YHK3,CD109,"CD109 molecule","gene with protein product"
741,T124735,404,0.2011,p11@MXD1,4084,6761,,MXD1,"MAX dimerization protein 1","gene with protein product"
742,T019964,404,0.2010,p2@GAS2L3,283431,27475,,GAS2L3,"growth arrest specific 2 like 3","gene with protein product"
743,T051106,404,0.2009,p2@STX4,6810,11439,A8MXY0,STX4,"syntaxin 4","gene with protein product"
744,T185209,403,0.2005,p24@RB1CC1,9821,15574,,RB1CC1,"RB1 inducible coiled-coil 1","gene with protein product"
745,T003278,400,0.1994,p5@ARL5B,221079,23052,Q96KC2,ARL5B,"ADP ribosylation factor like GTPase 5B","gene with protein product"
746,T158725,398,0.1983,p4@NCOA7,135112,21081,,NCOA7,"nuclear receptor coactivator 7","gene with protein product"
747,T141235,397,0.1978,p13@FNIP2,57600,29280,D6RFH5,FNIP2,"folliculin interacting protein 2","gene with protein product"
748,T138446,393,0.1954,p46@NFKB1,4790,7794,D6RH30,NFKB1,"nuclear factor kappa B subunit 1","gene with protein product"
749,T025114,393,0.1953,p10@ANO6,196527,25240,"B3KX12,Q4KMQ2,E9PCT2,B9EGG0",ANO6,"anoctamin 6","gene with protein product"
750,T030053,392,0.1950,p14@ATP2B1,490,814,F8W1V5,ATP2B1,"ATPase plasma membrane Ca2+ transporting 1","gene with protein product"
751,T059878,392,0.1948,p9@HOXB2,3212,5113,P14652,HOXB2,"homeobox B2","gene with protein product"
752,T126370,390,0.1944,p4@ADAM17,6868,195,,ADAM17,"ADAM metallopeptidase domain 17","gene with protein product"
753,T083463,386,0.1925,p11@ARHGEF2,9181,682,,ARHGEF2,"Rho/Rac guanine nucleotide exchange factor 2","gene with protein product"
754,T032077,382,0.1898,p20@SPATA13,221178,23222,E9PFR9,SPATA13,"spermatogenesis associated 13","gene with protein product"
755,T145468,380,0.1892,p2@IL8,3576,6025,,CXCL8,"C-X-C motif chemokine ligand 8","gene with protein product"
756,T145472,379,0.1891,p10@IL8,3576,6025,,CXCL8,"C-X-C motif chemokine ligand 8","gene with protein product"
757,T152993,378,0.1883,p12@MAML1,9794,13632,Q92585,MAML1,"mastermind like transcriptional coactivator 1","gene with protein product"
758,T108926,376,0.1873,p3@APOBEC3A,200315,17343,,APOBEC3A,"apolipoprotein B mRNA editing enzyme catalytic subunit 3A","gene with protein product"
759,T156446,374,0.1865,p5@CCNH,902,1594,P51946,CCNH,"cyclin H","gene with protein product"
760,T085560,374,0.1863,p1@FMO4,2329,3772,,FMO4,"flavin containing monooxygenase 4","gene with protein product"
761,T022053,375,0.1863,p3@P2RX4,5025,8535,F6RU17,P2RX4,"purinergic receptor P2X 4","gene with protein product"
762,T167650,373,0.1857,p10@CD109,135228,21685,Q6YHK3,CD109,"CD109 molecule","gene with protein product"
763,T111799,372,0.1854,p1@RNU4ATAC,100151683,34016,,RNU4ATAC,"RNA, U4atac small nuclear (U12-dependent splicing)","RNA, small nuclear"
764,T004421,368,0.1832,p2@CREM,1390,2352,"E9PAR2,C9JZ10,A8K014,Q03060,A8K6A1,E9PAR4,E9PB41",CREM,"cAMP responsive element modulator","gene with protein product"
765,T108175,366,0.1825,p4@MCM5,4174,6948,,MCM5,"minichromosome maintenance complex component 5","gene with protein product"
766,T145583,366,0.1823,p3@EREG,2069,3443,"O14944,B2RC66",EREG,epiregulin,"gene with protein product"
767,T026046,364,0.1815,p6@NR4A1,3164,7980,"Q53Y00,Q6IBU8",NR4A1,"nuclear receptor subfamily 4 group A member 1","gene with protein product"
768,T147504,361,0.1802,p4@SLC12A7,10723,10915,,SLC12A7,"solute carrier family 12 member 7","gene with protein product"
769,T147964,361,0.1792,p3@TNFAIP8,25816,17260,O95379,TNFAIP8,"TNF alpha induced protein 8","gene with protein product"
770,T015202,359,0.1788,p1@LPXN,9404,14061,,LPXN,leupaxin,"gene with protein product"
771,T025113,358,0.1786,p7@ANO6,196527,25240,"B3KX12,Q4KMQ2,E9PCT2,B9EGG0",ANO6,"anoctamin 6","gene with protein product"
772,T156141,357,0.1781,p2@ZFYVE16,9765,20756,,ZFYVE16,"zinc finger FYVE-type containing 16","gene with protein product"
773,T075597,358,0.1781,p12@ERCC1,2067,3433,"P07992,Q96S40,B2RC01",ERCC1,"ERCC excision repair 1, endonuclease non-catalytic subunit","gene with protein product"
774,T009182,355,0.1765,p3@CASP1,834,1499,,CASP1,"caspase 1","gene with protein product"
775,T146485,354,0.1757,p8@ARHGAP24,83478,25361,,ARHGAP24,"Rho GTPase activating protein 24","gene with protein product"
776,T088659,352,0.1755,p2@DYRK3,8444,3094,,DYRK3,"dual specificity tyrosine phosphorylation regulated kinase 3","gene with protein product"
777,T159704,352,0.1754,p3@TNFAIP3,7128,11896,"F5H7A9,F5GYN2,F5H1G3",TNFAIP3,"TNF alpha induced protein 3","gene with protein product"
778,T189693,351,0.1749,p1@ZBTB43,23099,17908,"O43298,Q5JU97,Q5JU96",ZBTB43,"zinc finger and BTB domain containing 43","gene with protein product"
779,T068388,349,0.1740,p21@SERPINB2,5055,8584,,SERPINB2,"serpin family B member 2","gene with protein product"
780,T076195,349,0.1738,p3@TICAM1,148022,18348,Q8IUC6,TICAM1,"toll like receptor adaptor molecule 1","gene with protein product"
781,T072329,346,0.1722,p3@GADD45B,4616,4096,,GADD45B,"growth arrest and DNA damage inducible beta","gene with protein product"
782,T078974,345,0.1717,p1@TNFSF14,8740,11930,O43557,TNFSF14,"tumor necrosis factor superfamily member 14","gene with protein product"
783,T118929,343,0.1712,p6@SLC11A1,6556,10907,"P49279,Q59F11",SLC11A1,"solute carrier family 11 member 1","gene with protein product"
784,T059853,343,0.1708,p10@CXCL16,58191,16642,Q9H2A7,CXCL16,"C-X-C motif chemokine ligand 16","gene with protein product"
785,T168322,342,0.1704,p3@PNRC1,10957,17278,Q9BXV2,PNRC1,"proline rich nuclear receptor coactivator 1","gene with protein product"
786,T145470,342,0.1702,p11@IL8,3576,6025,,CXCL8,"C-X-C motif chemokine ligand 8","gene with protein product"
787,T151370,341,0.1701,p2@NIPAL4,348938,28018,,NIPAL4,"NIPA like domain containing 4","gene with protein product"
788,T200752,338,0.1684,p2@STARD8,9754,19161,Q92502,STARD8,"StAR related lipid transfer domain containing 8","gene with protein product"
789,T029796,338,0.1681,p3@CLEC4E,26253,14555,F8WFA1,CLEC4E,"C-type lectin domain family 4 member E","gene with protein product"
790,T014271,338,0.1681,p7@C11orf96,387763,38675,Q7Z7L8,C11orf96,"chromosome 11 open reading frame 96","gene with protein product"
791,T004402,337,0.1677,p7@CREM,1390,2352,"Q96AG7,E9PB41,E9PAR2,Q14501,Q5W1B0",CREM,"cAMP responsive element modulator","gene with protein product"
792,T138449,336,0.1674,p4@NFKB1,4790,7794,,NFKB1,"nuclear factor kappa B subunit 1","gene with protein product"
793,T064523,336,0.1672,p2@EIF4A3,9775,18683,,EIF4A3,"eukaryotic translation initiation factor 4A3","gene with protein product"
794,T017876,335,0.1667,p3@TMEM80,283232,27453,Q96HE8,TMEM80,"transmembrane protein 80","gene with protein product"
795,T188660,335,0.1667,p7@FKBP15,23307,23397,,FKBP15,"FK506 binding protein 15","gene with protein product"
796,T059536,334,0.1663,p3@PLEKHM1,9842,29017,B4DRX1,PLEKHM1,"pleckstrin homology and RUN domain containing M1","gene with protein product"
797,T128828,334,0.1663,p2@ACAD9,28976,21497,"Q9H845,Q59FN3",ACAD9,"acyl-CoA dehydrogenase family member 9","gene with protein product"
798,T199011,333,0.1657,p2@SAT1,6303,10540,,SAT1,"spermidine/spermine N1-acetyltransferase 1","gene with protein product"
799,T092028,332,0.1656,p2@HNRNPU,3192,5048,,HNRNPU,"heterogeneous nuclear ribonucleoprotein U","gene with protein product"
